time,load,tmp1,wind1,swrad1
2023-04-24 07:00:00+00:00,20.132,7.3185,22.101183,526.0
2023-04-24 08:00:00+00:00,19.958,6.6685,19.64558,385.0
2023-04-24 09:00:00+00:00,26.085,5.5685,17.208603,226.0
2023-04-24 10:00:00+00:00,24.408,4.0685,13.779114,111.0
2023-04-24 11:00:00+00:00,26.540000000000003,1.4684999,11.983188,22.0
2023-04-24 12:00:00+00:00,39.187,0.31849998,10.44,0.0
2023-04-24 13:00:00+00:00,24.4,-0.6315,11.709688,0.0
2023-04-24 14:00:00+00:00,23.006,-1.5315001,12.181624,0.0
2023-04-24 15:00:00+00:00,23.745,-2.2815,8.78872,0.0
2023-04-24 16:00:00+00:00,19.954,-3.1315,5.904439,0.0
2023-04-24 17:00:00+00:00,18.007,-4.1315,5.8603754,0.0
2023-04-24 18:00:00+00:00,16.212,-4.0815,6.792466,0.0
2023-04-24 19:00:00+00:00,25.427,-4.6815,6.6087217,0.0
2023-04-24 20:00:00+00:00,8.0,-5.0815,7.754637,0.0
2023-04-24 21:00:00+00:00,6.0,-5.7815,8.557102,1.0
2023-04-24 22:00:00+00:00,6.9,-5.1315002,9.227524,64.0
2023-04-24 23:00:00+00:00,6.0,-3.2815,12.429127,227.0
2023-04-25 00:00:00+00:00,11.0,-1.3315,10.8955765,409.0
2023-04-25 01:00:00+00:00,6.0,0.5685,13.1041975,570.0
2023-04-25 02:00:00+00:00,5.1,1.7684999,14.205182,651.0
2023-04-25 03:00:00+00:00,14.0,3.0184999,15.226764,704.0
2023-04-25 04:00:00+00:00,6.0,3.4185,16.516901,680.0
2023-04-25 05:00:00+00:00,6.0,4.0685,17.727943,644.0
2023-04-25 06:00:00+00:00,8.0,4.2685,17.673029,634.0
2023-04-25 07:00:00+00:00,17.242,4.1184998,18.289274,666.0
2023-04-25 08:00:00+00:00,23.794,3.6185,17.654688,525.0
2023-04-25 09:00:00+00:00,33.037,2.9185,15.815435,355.0
2023-04-25 10:00:00+00:00,23.498,1.7184999,13.004922,175.0
2023-04-25 11:00:00+00:00,22.992,-0.8815,6.638072,33.0
2023-04-25 12:00:00+00:00,28.107,-2.8815,5.3999996,0.0
2023-04-25 13:00:00+00:00,30.337,-4.3815002,3.7585104,0.0
2023-04-25 14:00:00+00:00,21.406,-4.4315,3.8268526,0.0
2023-04-25 15:00:00+00:00,23.811,-4.4815,5.00128,0.0
2023-04-25 16:00:00+00:00,20.693,-4.7315,4.6102495,0.0
2023-04-25 17:00:00+00:00,22.788,-5.0315,3.2599385,0.0
2023-04-25 18:00:00+00:00,19.604,-6.7315,4.0249224,0.0
2023-04-25 19:00:00+00:00,17.144,-7.1815,3.9763298,0.0
2023-04-25 20:00:00+00:00,8.0,-7.2815,2.968636,0.0
2023-04-25 21:00:00+00:00,6.0,-7.0815,3.396233,1.0
2023-04-25 22:00:00+00:00,6.0,-6.1815,3.9763298,47.0
2023-04-25 23:00:00+00:00,6.0,-2.1815,4.3349743,138.0
2023-04-26 00:00:00+00:00,6.0,0.3685,9.686609,269.0
2023-04-26 01:00:00+00:00,6.0,2.9685,12.768586,420.0
2023-04-26 02:00:00+00:00,6.0,4.2685,13.397612,528.0
2023-04-26 03:00:00+00:00,7.0,6.1685,12.429127,651.0
2023-04-26 04:00:00+00:00,6.0,8.5185,10.829959,755.0
2023-04-26 05:00:00+00:00,8.0,9.7185,9.957108,692.0
2023-04-26 06:00:00+00:00,26.0,9.3185,8.913181,458.0
2023-04-26 07:00:00+00:00,17.07,9.1685,8.217153,300.0
2023-04-26 08:00:00+00:00,31.325,9.1185,7.771331,268.0
2023-04-26 09:00:00+00:00,22.908,9.3685,5.495161,244.0
2023-04-26 10:00:00+00:00,25.945,8.2685,2.6208394,153.0
2023-04-26 11:00:00+00:00,33.323,5.2185,2.3051248,34.0
2023-04-26 12:00:00+00:00,38.031,2.1185,5.506941,0.0
2023-04-26 13:00:00+00:00,31.426,-0.081499994,7.69592,0.0
2023-04-26 14:00:00+00:00,21.484,-2.3315,7.491114,0.0
2023-04-26 15:00:00+00:00,30.305,-2.4315,4.8965297,0.0
2023-04-26 16:00:00+00:00,20.434,-3.4315,5.00128,0.0
2023-04-26 17:00:00+00:00,20.962,-4.2815,4.3498964,0.0
2023-04-26 18:00:00+00:00,28.7,-3.3815,4.39436,0.0
2023-04-26 19:00:00+00:00,14.592,-3.6815,4.6938257,0.0
2023-04-26 20:00:00+00:00,6.0,-4.3315,5.1919937,0.0
2023-04-26 21:00:00+00:00,6.0,-5.0815,4.8433046,2.0
2023-04-26 22:00:00+00:00,6.0,-3.8315,4.6102495,78.0
2023-04-26 23:00:00+00:00,13.0,0.3685,12.758432,240.0
2023-04-27 00:00:00+00:00,6.0,2.7684999,15.273505,407.0
2023-04-27 01:00:00+00:00,15.0,4.7185,16.981165,562.0
2023-04-27 02:00:00+00:00,10.0,6.6184998,18.374111,699.0
2023-04-27 03:00:00+00:00,6.0,8.1685,18.888851,743.0
2023-04-27 04:00:00+00:00,6.0,9.5185,18.998314,764.0
2023-04-27 05:00:00+00:00,7.0,9.8685,18.448023,645.0
2023-04-27 06:00:00+00:00,15.0,9.7685,13.684735,436.0
2023-04-27 07:00:00+00:00,17.523,9.0685,11.988594,317.0
2023-04-27 08:00:00+00:00,37.098,8.8685,13.513193,212.0
2023-04-27 09:00:00+00:00,25.439,8.7185,14.512064,203.0
2023-04-27 10:00:00+00:00,24.607,7.5685,13.237038,123.0
2023-04-27 11:00:00+00:00,21.679,5.6685,9.931042,25.0
2023-04-27 12:00:00+00:00,24.699,4.9185,7.145796,0.0
2023-04-27 13:00:00+00:00,21.998,3.9685001,6.2145634,0.0
2023-04-27 14:00:00+00:00,23.216,2.8685,6.5693827,0.0
2023-04-27 15:00:00+00:00,27.729,1.9684999,5.506941,0.0
2023-04-27 16:00:00+00:00,24.033,1.0185001,5.506941,0.0
2023-04-27 17:00:00+00:00,26.802,-0.031499982,5.0528407,0.0
2023-04-27 18:00:00+00:00,16.38,-1.5815,5.3999996,0.0
2023-04-27 19:00:00+00:00,17.227,-0.8815,5.0528407,0.0
2023-04-27 20:00:00+00:00,5.048,-0.7815,5.0911684,0.0
2023-04-27 21:00:00+00:00,6.0,-0.4815,6.28713,2.0
2023-04-27 22:00:00+00:00,6.0,0.96849996,8.287822,44.0
2023-04-27 23:00:00+00:00,5.0,2.0685,13.32,130.0
2023-04-28 00:00:00+00:00,6.0,3.7684999,16.055353,205.0
2023-04-28 01:00:00+00:00,6.0,4.6685,16.595179,288.0
2023-04-28 02:00:00+00:00,5.0,5.8684998,16.746773,311.0
2023-04-28 03:00:00+00:00,6.0,6.5685,19.592731,352.0
2023-04-28 04:00:00+00:00,6.0,6.9185,18.671474,416.0
2023-04-28 05:00:00+00:00,7.0,6.9185,18.514643,463.0
2023-04-28 06:00:00+00:00,6.0,4.1184998,14.345898,556.0
2023-04-28 07:00:00+00:00,6.254,4.4185,11.570515,242.0
2023-04-28 08:00:00+00:00,16.571,0.4185,3.319036,78.0
2023-04-28 09:00:00+00:00,15.999,-0.081499994,7.6367526,40.0
2023-04-28 10:00:00+00:00,16.261,0.71849996,13.708391,23.0
2023-04-28 11:00:00+00:00,16.872,0.21850002,14.869351,9.0
2023-04-28 12:00:00+00:00,19.374,-1.4315,2.9024127,0.0
2023-04-28 13:00:00+00:00,17.709000000000003,-2.4315,2.968636,0.0
2023-04-28 14:00:00+00:00,15.65,-3.4815001,3.2599385,0.0
2023-04-28 15:00:00+00:00,27.648,-4.4315,3.6,0.0
2023-04-28 16:00:00+00:00,23.074,-4.9815,3.096837,0.0
2023-04-28 17:00:00+00:00,23.684,-5.0315,2.5455842,0.0
2023-04-28 18:00:00+00:00,15.5,-5.2815,2.16,0.0
2023-04-28 19:00:00+00:00,6.273,-5.5815,2.6208394,0.0
2023-04-28 20:00:00+00:00,5.045,-6.0815,2.6208394,0.0
2023-04-28 21:00:00+00:00,14.0,-6.5815,2.9024127,3.0
2023-04-28 22:00:00+00:00,14.599999999999998,-5.8315,2.5959969,83.0
2023-04-28 23:00:00+00:00,10.799999999999995,-2.2815,1.0182338,238.0
2023-04-29 00:00:00+00:00,14.5,-0.28149998,5.692099,347.0
2023-04-29 01:00:00+00:00,6.299999999999997,1.0685,6.297428,436.0
2023-04-29 02:00:00+00:00,7.199999999999999,1.9684999,7.729527,510.0
2023-04-29 03:00:00+00:00,6.3,2.5184999,9.387651,424.0
2023-04-29 04:00:00+00:00,14.2,3.1185,10.1887,422.0
2023-04-29 05:00:00+00:00,7.0,3.5685,10.086427,447.0
2023-04-29 06:00:00+00:00,27.0,3.3185,7.653705,350.0
2023-04-29 07:00:00+00:00,33.226,2.9185,7.289445,327.0
2023-04-29 08:00:00+00:00,,2.5184999,7.754637,230.0
2023-04-29 09:00:00+00:00,14.947,2.7684999,7.6367526,209.0
2023-04-29 10:00:00+00:00,15.278,1.9684999,7.928178,149.0
2023-04-29 11:00:00+00:00,14.709,-0.18149999,6.130579,35.0
2023-04-29 12:00:00+00:00,15.567,-1.4814999,4.68,0.0
2023-04-29 13:00:00+00:00,24.751,-1.8815,4.452954,0.0
2023-04-29 14:00:00+00:00,23.445,-2.2315,4.6800003,0.0
2023-04-29 15:00:00+00:00,22.333,-2.6815,5.00128,0.0
2023-04-29 16:00:00+00:00,29.691,-2.7315001,5.0911684,0.0
2023-04-29 17:00:00+00:00,23.593,-2.6815,5.904439,0.0
2023-04-29 18:00:00+00:00,15.348,-3.3815,5.8603754,0.0
2023-04-29 19:00:00+00:00,7.213,-3.3815,6.3690495,0.0
2023-04-29 20:00:00+00:00,6.051,-3.2315001,7.145796,0.0
2023-04-29 21:00:00+00:00,5.0,-3.2815,7.928177,4.0
2023-04-29 22:00:00+00:00,6.3,-2.2315,9.422101,80.0
2023-04-29 23:00:00+00:00,6.199999999999999,-0.8815,14.113652,241.0
2023-04-30 00:00:00+00:00,6.3,-0.5815,15.0038395,336.0
2023-04-30 01:00:00+00:00,7.3,1.5685,18.25026,389.0
2023-04-30 02:00:00+00:00,14.3,2.7684999,16.808569,341.0
2023-04-30 03:00:00+00:00,14.0,3.6685,17.294992,370.0
2023-04-30 04:00:00+00:00,7.0,4.3684998,16.923828,357.0
2023-04-30 05:00:00+00:00,6.0,4.7185,15.5843,328.0
2023-04-30 06:00:00+00:00,15.057,5.3185,13.493999,315.0
2023-04-30 07:00:00+00:00,22.22,6.0685,11.252519,372.0
2023-04-30 08:00:00+00:00,25.705,6.5685,10.446206,345.0
2023-04-30 09:00:00+00:00,15.737,6.6184998,9.0,294.0
2023-04-30 10:00:00+00:00,14.151,5.7185,5.8048253,179.0
2023-04-30 11:00:00+00:00,16.027,3.3685,3.396233,42.0
2023-04-30 12:00:00+00:00,16.816,1.6185,5.0911684,0.0
2023-04-30 13:00:00+00:00,14.091,0.76850003,4.896529,0.0
2023-04-30 14:00:00+00:00,23.245,0.8185,5.0142193,0.0
2023-04-30 15:00:00+00:00,23.203,0.8185,5.2416787,0.0
2023-04-30 16:00:00+00:00,15.387,0.6185,5.506941,0.0
2023-04-30 17:00:00+00:00,14.81,0.3685,5.2416787,0.0
2023-04-30 18:00:00+00:00,22.450000000000003,-1.4814999,5.495161,0.0
2023-04-30 19:00:00+00:00,15.0,-1.7815001,5.3517847,0.0
2023-04-30 20:00:00+00:00,7.0,-2.1315,4.8965297,0.0
2023-04-30 21:00:00+00:00,5.0,-1.6815,4.6938257,5.0
2023-04-30 22:00:00+00:00,6.0,-0.13149999,4.39436,91.0
2023-04-30 23:00:00+00:00,6.0,3.9185,3.8939953,254.0
2023-05-01 00:00:00+00:00,5.0,6.9185,9.885262,432.0
2023-05-01 01:00:00+00:00,6.0,9.1185,10.44,601.0
2023-05-01 02:00:00+00:00,6.0,10.9685,11.183201,735.0
2023-05-01 03:00:00+00:00,6.0,12.6685,12.0694,826.0
2023-05-01 04:00:00+00:00,5.0,14.0185,13.627795,854.0
2023-05-01 05:00:00+00:00,7.0,15.1185,15.517629,816.0
2023-05-01 06:00:00+00:00,15.0,15.1685,17.339897,702.0
2023-05-01 07:00:00+00:00,28.125,15.3185,19.08,536.0
2023-05-01 08:00:00+00:00,32.658,14.4185,18.782204,329.0
2023-05-01 09:00:00+00:00,22.435,13.7685,17.208603,194.0
2023-05-01 10:00:00+00:00,23.059,12.4685,15.596767,128.0
2023-05-01 11:00:00+00:00,20.288,10.5685,14.458382,39.0
2023-05-01 12:00:00+00:00,37.133,11.0185,17.873556,0.0
2023-05-01 13:00:00+00:00,23.624,10.4685,17.462782,0.0
2023-05-01 14:00:00+00:00,26.292,10.3685,17.313717,0.0
2023-05-01 15:00:00+00:00,34.521,10.0685,15.84409,0.0
2023-05-01 16:00:00+00:00,18.145,9.2185,12.015589,0.0
2023-05-01 17:00:00+00:00,28.21,8.2685,8.669949,0.0
2023-05-01 18:00:00+00:00,27.421,7.8684998,6.5693827,0.0
2023-05-01 19:00:00+00:00,25.274,7.0685,6.0347,0.0
2023-05-01 20:00:00+00:00,6.0,7.3684998,5.2416787,0.0
2023-05-01 21:00:00+00:00,6.0,7.3185,4.3498964,2.0
2023-05-01 22:00:00+00:00,6.0,8.1185,5.634891,33.0
2023-05-01 23:00:00+00:00,6.0,10.8685,5.154415,105.0
2023-05-02 00:00:00+00:00,7.0,12.9685,10.315115,178.0
2023-05-02 01:00:00+00:00,5.0,14.0185,11.631956,274.0
2023-05-02 02:00:00+00:00,8.0,14.9685,14.345898,279.0
2023-05-02 03:00:00+00:00,6.0,14.9185,15.459054,261.0
2023-05-02 04:00:00+00:00,6.0,17.268501,12.819235,388.0
2023-05-02 05:00:00+00:00,6.0,18.5685,22.45315,547.0
2023-05-02 06:00:00+00:00,25.0,17.868502,20.172853,618.0
2023-05-02 07:00:00+00:00,15.239,17.0685,15.986595,430.0
2023-05-02 08:00:00+00:00,30.975,16.868502,14.471821,237.0
2023-05-02 09:00:00+00:00,21.272,17.518501,17.283749,232.0
2023-05-02 10:00:00+00:00,27.162,17.4685,11.252519,153.0
2023-05-02 11:00:00+00:00,22.556,16.768501,16.62249,45.0
2023-05-02 12:00:00+00:00,26.407,14.3185,19.110542,0.0
2023-05-02 13:00:00+00:00,28.422,12.5685,24.122683,0.0
2023-05-02 14:00:00+00:00,32.254,10.2685,25.223133,0.0
2023-05-02 15:00:00+00:00,26.307,8.1185,28.467329,0.0
2023-05-02 16:00:00+00:00,26.668,6.3185,29.871325,0.0
2023-05-02 17:00:00+00:00,25.545,4.8185,30.035742,0.0
2023-05-02 18:00:00+00:00,24.455,4.1184998,26.999998,0.0
2023-05-02 19:00:00+00:00,21.286,3.0685,27.09822,0.0
2023-05-02 20:00:00+00:00,9.068,2.3685,26.807312,0.0
2023-05-02 21:00:00+00:00,6.0,1.6685,27.609911,6.0
2023-05-02 22:00:00+00:00,6.0,2.0184999,29.414444,91.0
2023-05-02 23:00:00+00:00,6.0,3.1685,30.173496,246.0
2023-05-03 00:00:00+00:00,7.1,5.4185,28.916763,412.0
2023-05-03 01:00:00+00:00,7.0,6.9185,30.513052,590.0
2023-05-03 02:00:00+00:00,5.0,8.3685,29.834423,729.0
2023-05-03 03:00:00+00:00,5.0,9.4185,29.257614,816.0
2023-05-03 04:00:00+00:00,15.0,9.9185,27.691935,767.0
2023-05-03 05:00:00+00:00,6.0,10.2685,26.6327,688.0
2023-05-03 06:00:00+00:00,14.0,10.5685,24.288662,589.0
2023-05-03 07:00:00+00:00,27.252,10.2685,22.734219,502.0
2023-05-03 08:00:00+00:00,30.761,10.4685,22.027763,538.0
2023-05-03 09:00:00+00:00,25.213,9.9185,20.265795,374.0
2023-05-03 10:00:00+00:00,26.102,8.8185,17.377226,194.0
2023-05-03 11:00:00+00:00,19.046,6.8185,11.013882,48.0
2023-05-03 12:00:00+00:00,22.102,6.3684998,12.261158,0.0
2023-05-03 13:00:00+00:00,18.099,5.3185,10.08,0.0
2023-05-03 14:00:00+00:00,30.124,4.6184998,9.0,0.0
2023-05-03 15:00:00+00:00,20.831,3.6185,7.928178,0.0
2023-05-03 16:00:00+00:00,17.271,2.5685,7.2805495,0.0
2023-05-03 17:00:00+00:00,16.46,1.4185,6.4799995,0.0
2023-05-03 18:00:00+00:00,17.443,0.76850003,6.8399997,0.0
2023-05-03 19:00:00+00:00,9.269,0.31849998,6.9899354,0.0
2023-05-03 20:00:00+00:00,6.078,0.1685,7.289444,0.0
2023-05-03 21:00:00+00:00,7.0,0.4185,7.754637,7.0
2023-05-03 22:00:00+00:00,7.1,2.2185,10.315115,89.0
2023-05-03 23:00:00+00:00,6.0,3.9185,18.844202,231.0
2023-05-04 00:00:00+00:00,5.0,5.4185,20.898613,382.0
2023-05-04 01:00:00+00:00,5.0,6.7685,21.67487,565.0
2023-05-04 02:00:00+00:00,7.0,7.9185,21.94524,706.0
2023-05-04 03:00:00+00:00,6.0,8.6185,21.94524,716.0
2023-05-04 04:00:00+00:00,5.0,9.3685,21.479664,705.0
2023-05-04 05:00:00+00:00,5.0,9.3685,20.523157,630.0
2023-05-04 06:00:00+00:00,8.059,9.6185,16.135872,519.0
2023-05-04 07:00:00+00:00,9.671,9.2685,15.408671,405.0
2023-05-04 08:00:00+00:00,12.875,9.8685,14.186923,380.0
2023-05-04 09:00:00+00:00,16.947,9.4185,14.081477,304.0
2023-05-04 10:00:00+00:00,17.044,8.2685,11.435313,144.0
2023-05-04 11:00:00+00:00,18.552,6.2685,6.989936,41.0
2023-05-04 12:00:00+00:00,21.015,4.0685,6.489992,0.0
2023-05-04 13:00:00+00:00,15.78,2.3185,5.6233797,0.0
2023-05-04 14:00:00+00:00,22.364,0.86850005,5.3517847,0.0
2023-05-04 15:00:00+00:00,32.207,-0.4815,5.3999996,0.0
2023-05-04 16:00:00+00:00,24.096,-1.3315,5.1919937,0.0
2023-05-04 17:00:00+00:00,12.287,-2.0815,5.315336,0.0
2023-05-04 18:00:00+00:00,10.376,-5.0815,5.00128,0.0
2023-05-04 19:00:00+00:00,8.307,-5.5815,5.00128,0.0
2023-05-04 20:00:00+00:00,6.1,-6.0315,5.154415,0.0
2023-05-04 21:00:00+00:00,6.0,-6.2815,5.154415,9.0
2023-05-04 22:00:00+00:00,6.0,-2.7815,4.6800003,107.0
2023-05-04 23:00:00+00:00,5.0,3.4685,7.2,273.0
2023-05-05 00:00:00+00:00,5.0,6.7185,10.636766,451.0
2023-05-05 01:00:00+00:00,6.0,7.9685,13.009903,618.0
2023-05-05 02:00:00+00:00,5.0,9.1685,13.708391,751.0
2023-05-05 03:00:00+00:00,6.0,10.1185,14.57889,840.0
2023-05-05 04:00:00+00:00,5.0,11.0185,15.408671,879.0
2023-05-05 05:00:00+00:00,6.0,11.6185,16.08761,871.0
2023-05-05 06:00:00+00:00,5.0,11.7685,17.208603,812.0
2023-05-05 07:00:00+00:00,15.183,11.5685,17.429354,705.0
2023-05-05 08:00:00+00:00,23.311,11.1685,16.92383,556.0
2023-05-05 09:00:00+00:00,13.406000000000002,10.4185,15.629971,383.0
2023-05-05 10:00:00+00:00,18.722,9.2185,12.538134,203.0
2023-05-05 11:00:00+00:00,20.726,6.5185,7.145796,53.0
2023-05-05 12:00:00+00:00,18.554,3.9185,6.28713,0.0
2023-05-05 13:00:00+00:00,16.981,1.7184999,6.379216,0.0
2023-05-05 14:00:00+00:00,27.531,0.4185,6.0347,0.0
2023-05-05 15:00:00+00:00,26.84,-0.68149996,5.6920996,0.0
2023-05-05 16:00:00+00:00,14.806000000000004,-1.7314999,5.3517847,0.0
2023-05-05 17:00:00+00:00,30.706,-2.8315,4.6800003,0.0
2023-05-05 18:00:00+00:00,7.191,-5.5315,5.0142193,0.0
2023-05-05 19:00:00+00:00,6.186,-6.7815,5.4119864,0.0
2023-05-05 20:00:00+00:00,6.0,-6.9815,5.4119864,0.0
2023-05-05 21:00:00+00:00,6.0,-6.7315,5.4477882,10.0
2023-05-05 22:00:00+00:00,7.100000000000001,-2.8315,4.32,110.0
2023-05-05 23:00:00+00:00,6.299999999999997,6.0685,4.6938252,278.0
2023-05-06 00:00:00+00:00,6.299999999999997,8.9685,6.989936,457.0
2023-05-06 01:00:00+00:00,5.5,10.4685,10.739832,623.0
2023-05-06 02:00:00+00:00,6.299999999999997,11.3685,12.261157,755.0
2023-05-06 03:00:00+00:00,5.3,12.1185,12.984975,844.0
2023-05-06 04:00:00+00:00,8.2,12.7685,12.984975,890.0
2023-05-06 05:00:00+00:00,14.0,12.9685,14.264361,832.0
2023-05-06 06:00:00+00:00,17.0,12.3685,13.392774,510.0
2023-05-06 07:00:00+00:00,7.146,12.1185,13.513193,440.0
2023-05-06 08:00:00+00:00,18.387,11.9685,13.513193,453.0
2023-05-06 09:00:00+00:00,6.863,11.3185,13.104198,333.0
2023-05-06 10:00:00+00:00,17.672,10.0185,11.183201,185.0
2023-05-06 11:00:00+00:00,14.315,7.0685,5.904439,49.0
2023-05-06 12:00:00+00:00,7.939,3.5685,6.12,0.0
2023-05-06 13:00:00+00:00,24.759,0.6685,5.6920996,0.0
2023-05-06 14:00:00+00:00,25.444,-1.0315,6.0347,0.0
2023-05-06 15:00:00+00:00,8.386,-1.8815,6.151683,0.0
2023-05-06 16:00:00+00:00,7.473,-2.4315,6.0347,0.0
2023-05-06 17:00:00+00:00,22.1,-3.1315,6.28713,0.0
2023-05-06 18:00:00+00:00,8.059,-4.3815002,6.489992,0.0
2023-05-06 19:00:00+00:00,5.319,-5.0815,6.130579,0.0
2023-05-06 20:00:00+00:00,6.0,-5.3815002,6.519877,0.0
2023-05-06 21:00:00+00:00,6.0,-4.6315002,6.2145634,11.0
2023-05-06 22:00:00+00:00,6.199999999999999,0.3685,5.6920996,112.0
2023-05-06 23:00:00+00:00,6.3,6.4685,8.311245,279.0
2023-05-07 00:00:00+00:00,13.2,8.6185,12.864649,458.0
2023-05-07 01:00:00+00:00,5.3,10.7685,14.84318,625.0
2023-05-07 02:00:00+00:00,5.3,12.7185,17.414476,757.0
2023-05-07 03:00:00+00:00,6.199999999999999,13.9185,20.570463,846.0
2023-05-07 04:00:00+00:00,8.0,14.5185,21.647945,888.0
2023-05-07 05:00:00+00:00,7.0,15.0185,21.9718,873.0
2023-05-07 06:00:00+00:00,8.0,15.5685,23.893261,806.0
2023-05-07 07:00:00+00:00,28.388,15.2685,24.442911,656.0
2023-05-07 08:00:00+00:00,28.489,15.0685,22.734219,478.0
2023-05-07 09:00:00+00:00,9.53,14.6685,22.81957,357.0
2023-05-07 10:00:00+00:00,19.768,13.7685,18.0,198.0
2023-05-07 11:00:00+00:00,7.677999999999999,11.8185,11.720751,55.0
2023-05-07 12:00:00+00:00,24.689,11.0185,11.726277,1.0
2023-05-07 13:00:00+00:00,6.324,10.4185,10.948973,0.0
2023-05-07 14:00:00+00:00,7.296,9.1685,13.75558,0.0
2023-05-07 15:00:00+00:00,7.103,8.0685,10.086427,0.0
2023-05-07 16:00:00+00:00,7.295,6.2185,23.667091,0.0
2023-05-07 17:00:00+00:00,7.823,4.8684998,14.4,0.0
2023-05-07 18:00:00+00:00,7.3,4.8185,19.681828,0.0
2023-05-07 19:00:00+00:00,6.766,3.3185,21.650938,0.0
2023-05-07 20:00:00+00:00,5.095,2.2684999,23.113008,0.0
2023-05-07 21:00:00+00:00,6.0,1.5185001,21.175837,11.0
2023-05-07 22:00:00+00:00,6.0,1.7184999,21.67487,103.0
2023-05-07 23:00:00+00:00,5.0,2.5685,22.476227,254.0
2023-05-08 00:00:00+00:00,6.0,3.5685,26.302181,454.0
2023-05-08 01:00:00+00:00,6.0,5.1184998,27.459293,630.0
2023-05-08 02:00:00+00:00,7.0,6.2685,29.30409,759.0
2023-05-08 03:00:00+00:00,8.0,7.0685,30.378967,802.0
2023-05-08 04:00:00+00:00,5.0,7.8184996,31.072817,856.0
2023-05-08 05:00:00+00:00,14.0,8.2185,31.845251,843.0
2023-05-08 06:00:00+00:00,14.054,8.2685,31.569351,796.0
2023-05-08 07:00:00+00:00,9.26,8.3185,30.61482,605.0
2023-05-08 08:00:00+00:00,15.854,8.1685,29.96662,545.0
2023-05-08 09:00:00+00:00,18.206,7.4185,27.504093,391.0
2023-05-08 10:00:00+00:00,17.281,6.2685,25.006397,214.0
2023-05-08 11:00:00+00:00,16.933,4.3684998,18.837322,63.0
2023-05-08 12:00:00+00:00,16.837,3.4185,15.141414,1.0
2023-05-08 13:00:00+00:00,13.275,2.3185,11.681987,0.0
2023-05-08 14:00:00+00:00,19.713,1.1185,8.209263,0.0
2023-05-08 15:00:00+00:00,24.955,-0.2315,6.6087217,0.0
2023-05-08 16:00:00+00:00,11.958,-1.6315,6.725354,0.0
2023-05-08 17:00:00+00:00,11.441,-2.4815001,6.924738,0.0
2023-05-08 18:00:00+00:00,10.429,-3.4315,7.2,0.0
2023-05-08 19:00:00+00:00,7.612999999999999,-3.3315,7.208994,0.0
2023-05-08 20:00:00+00:00,5.043,-3.1315,7.5942073,0.0
2023-05-08 21:00:00+00:00,6.0,-2.2815,7.342588,13.0
2023-05-08 22:00:00+00:00,5.0,1.5685,8.905908,119.0
2023-05-08 23:00:00+00:00,6.0,4.6184998,14.372974,286.0
2023-05-09 00:00:00+00:00,5.0,7.0685,20.018072,457.0
2023-05-09 01:00:00+00:00,6.0,8.4685,22.45315,548.0
2023-05-09 02:00:00+00:00,5.0,9.7685,24.216522,653.0
2023-05-09 03:00:00+00:00,7.0,11.1185,26.649727,754.0
2023-05-09 04:00:00+00:00,6.0,11.8185,26.867676,773.0
2023-05-09 05:00:00+00:00,6.0,11.7685,29.47826,812.0
2023-05-09 06:00:00+00:00,7.0,12.5185,26.407907,508.0
2023-05-09 07:00:00+00:00,8.417,12.3685,27.14123,516.0
2023-05-09 08:00:00+00:00,15.51,11.7185,24.248613,411.0
2023-05-09 09:00:00+00:00,14.57,10.9185,20.265795,272.0
2023-05-09 10:00:00+00:00,18.448,9.9685,15.941944,158.0
2023-05-09 11:00:00+00:00,19.909,8.2185,10.086427,48.0
2023-05-09 12:00:00+00:00,20.103,7.7685003,7.771331,1.0
2023-05-09 13:00:00+00:00,17.149,5.7685,6.151683,0.0
2023-05-09 14:00:00+00:00,16.429,4.0685,5.0911684,0.0
2023-05-09 15:00:00+00:00,26.481,2.9685,3.396233,0.0
2023-05-09 16:00:00+00:00,13.233,2.2684999,2.5959969,0.0
2023-05-09 17:00:00+00:00,14.276,1.5185001,2.0991426,0.0
2023-05-09 18:00:00+00:00,21.004,0.06850001,1.9386592,0.0
2023-05-09 19:00:00+00:00,17.738,-0.4315,2.5455842,0.0
2023-05-09 20:00:00+00:00,11.121,-0.9315,2.8116899,0.0
2023-05-09 21:00:00+00:00,10.0,-1.0815,3.0547013,14.0
2023-05-09 22:00:00+00:00,7.0,1.0685,2.9024127,124.0
2023-05-09 23:00:00+00:00,6.0,5.6685,1.2979984,294.0
2023-05-10 00:00:00+00:00,6.1,8.5185,4.0249224,471.0
2023-05-10 01:00:00+00:00,5.9,10.7185,6.6185193,631.0
2023-05-10 02:00:00+00:00,6.0,12.9185,7.9932966,758.0
2023-05-10 03:00:00+00:00,5.0,14.6185,9.931042,845.0
2023-05-10 04:00:00+00:00,14.0,15.9185,12.4811535,883.0
2023-05-10 05:00:00+00:00,6.0,16.618502,13.70839,871.0
2023-05-10 06:00:00+00:00,7.058,16.868502,11.269782,810.0
2023-05-10 07:00:00+00:00,18.19,17.018501,10.1887,705.0
2023-05-10 08:00:00+00:00,14.474,17.0685,8.78872,560.0
2023-05-10 09:00:00+00:00,16.095,16.6685,7.8954163,392.0
2023-05-10 10:00:00+00:00,14.218,15.6685,5.495161,217.0
2023-05-10 11:00:00+00:00,22.661,12.2185,4.6800003,66.0
2023-05-10 12:00:00+00:00,15.736,9.0185,5.1919937,1.0
